Store ,Item#,Item Description,Vendor Item#,First Cost,Selling Price,Inventory Qty,Inventory Cost,Sold Qty,Revenue
22,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
22,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,2,$4.50,0,$0.00
22,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
22,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,0,$0.00
23,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,3,$16.50,0,$0.00
23,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,1,$2.75,0,$0.00
23,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,6,$28.50,0,$0.00
23,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,3,$8.25,0,$0.00
23,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
23,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
23,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
23,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,2,$9.00,0,$0.00
23,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,2,$4.50,0,$0.00
23,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
23,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,0,$0.00
24,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,1,$2.75,0,$0.00
24,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,5,$23.75,0,$0.00
24,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,6,$16.50,0,$0.00
24,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,3,$8.43,0,$0.00
24,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,5,$21.25,0,$0.00
24,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,2,$5.50,0,$0.00
24,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
24,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,2,$9.00,0,$0.00
24,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,1,$4.50,1,$14.99
24,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,6,$27.00,0,$0.00
24,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,0,$0.00
24,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
24,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
24,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,1,$3.75,1,$12.99
25,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,4,$11.00,0,$0.00
25,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,5,$23.75,0,$0.00
25,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,1,$2.75,0,$0.00
25,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,4,$11.24,0,$0.00
25,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,4,$17.00,1,$14.99
25,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,0,$0.00,1,$6.99
25,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
25,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
25,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
25,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,2,$9.00,0,$0.00
25,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,4,$18.00,1,$14.99
25,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
25,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,0,$0.00
25,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,1,$4.00,0,$0.00
25,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
25,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,1,$3.75,1,$12.99
25,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
26,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,1,$5.50,0,$0.00
26,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,3,$8.25,0,$0.00
26,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,7,$33.25,2,$29.98
26,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,3,$8.25,0,$0.00
26,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,2,$5.84,1,$6.99
26,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,2,$5.50,0,$0.00
26,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
26,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
26,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,5,$22.50,0,$0.00
26,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,3,$13.50,0,$0.00
26,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,2,$9.00,0,$0.00
26,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,0,$0.00
26,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,2,$8.00,1,$14.99
26,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,6,$22.50,0,$0.00
28,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,2,$9.50,0,$0.00
28,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,2,$5.50,0,$0.00
28,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,2,$5.62,0,$0.00
28,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,2,$5.50,0,$0.00
28,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,2,$8.00,0,$0.00
28,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,2,$9.00,0,$0.00
28,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,3,$13.50,0,$0.00
28,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,2,$4.50,0,$0.00
28,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
29,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,1,$5.50,0,$0.00
29,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,2,$5.50,0,$0.00
29,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,2,$9.50,0,$0.00
29,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,2,$5.50,1,$9.99
29,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,3,$13.50,0,$0.00
29,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,2,$9.00,0,$0.00
29,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
29,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,0,$0.00
29,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,2,$8.00,0,$0.00
29,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,0,$0.00
30,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,4,$19.00,0,$0.00
30,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,5,$13.75,0,$0.00
30,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,2,$5.50,0,$0.00
30,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,2,$8.00,0,$0.00
30,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,2,$9.00,0,$0.00
30,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,0,$0.00
30,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
30,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,2,$7.50,0,$0.00
32,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,1,$2.75,0,$0.00
32,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,5,$23.75,0,$0.00
32,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,4,$11.00,1,$9.99
32,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,3,$8.43,0,$0.00
32,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,6,$25.50,0,$0.00
32,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,1,$4.50,2,$29.98
32,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,2,$9.00,0,$0.00
32,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
32,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,2,$4.50,1,$9.99
32,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,2,$8.00,0,$0.00
32,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,2,$7.50,1,$12.99
32,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
33,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,3,$8.25,0,$0.00
33,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,4,$19.00,0,$0.00
33,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,6,$16.50,0,$0.00
33,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,2,$5.62,0,$0.00
33,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,3,$12.75,0,$0.00
33,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,2,$5.84,0,$0.00
33,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
33,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
33,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,6,$27.00,0,$0.00
33,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,2,$9.00,0,$0.00
33,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,3,$13.50,0,$0.00
33,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,1,$4.50,0,$0.00
33,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,0,$0.00
33,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
33,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
33,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,0,$0.00
34,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,2,$11.00,0,$0.00
34,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,3,$14.25,0,$0.00
34,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,3,$8.25,0,$0.00
34,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,1,$2.92,0,$0.00
34,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
34,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
34,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
34,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,3,$13.50,0,$0.00
34,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,4,$15.00,0,$0.00
35,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,3,$16.50,0,$0.00
35,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,3,$8.25,0,$0.00
35,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,5,$23.75,0,$0.00
35,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,6,$16.50,0,$0.00
35,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,6,$16.86,0,$0.00
35,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,4,$17.00,0,$0.00
35,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,1,$2.92,0,$0.00
35,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,1,$4.50,0,$0.00
35,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,3,$13.50,0,$0.00
35,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
35,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,0,$0.00
35,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,2,$8.00,1,$14.99
35,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,6,$22.50,0,$0.00
36,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,1,$2.75,0,$0.00
36,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,6,$28.50,0,$0.00
36,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,3,$8.25,0,$0.00
36,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,3,$12.75,0,$0.00
36,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,1,$2.92,2,$13.98
36,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,2,$5.50,0,$0.00
36,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
36,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,2,$9.00,0,$0.00
36,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,3,$13.50,0,$0.00
36,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,1,$4.00,0,$0.00
37,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,4,$19.00,0,$0.00
37,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,2,$5.50,0,$0.00
37,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,2,$5.62,0,$0.00
37,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,6,$25.50,0,$0.00
37,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,1,$2.92,0,$0.00
37,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
37,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,6,$24.00,0,$0.00
37,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,6,$27.00,0,$0.00
37,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,1,$4.50,2,$29.98
37,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,0,$0.00,1,$14.99
37,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,2,$9.00,0,$0.00
37,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,1,$9.99
37,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,2,$8.00,0,$0.00
37,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
37,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,0,$0.00
37,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
38,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,1,$5.50,0,$0.00
38,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,2,$5.50,0,$0.00
38,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,3,$14.25,0,$0.00
38,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,2,$5.50,0,$0.00
38,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,3,$8.43,0,$0.00
38,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,2,$8.50,0,$0.00
38,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,0,$0.00,3,$20.97
38,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
38,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,2,$8.00,0,$0.00
38,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,2,$9.00,0,$0.00
38,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,2,$9.00,0,$0.00
38,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,3,$13.50,0,$0.00
38,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
38,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,2,$4.50,0,$0.00
38,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
38,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,2,$7.50,0,$0.00
39,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,3,$8.25,0,$0.00
39,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,6,$28.50,0,$0.00
39,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,2,$5.50,0,$0.00
39,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,2,$5.62,0,$0.00
39,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,4,$17.00,0,$0.00
39,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,3,$8.76,0,$0.00
39,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
39,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
39,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,2,$9.00,0,$0.00
39,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,2,$9.00,0,$0.00
39,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,0,$0.00,2,$19.98
39,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
39,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
39,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,2,$7.50,1,$12.99
40,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,5,$23.75,0,$0.00
40,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,2,$5.50,0,$0.00
40,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,2,$5.84,0,$0.00
40,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,2,$5.50,0,$0.00
40,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,2,$8.00,0,$0.00
40,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
40,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,2,$9.00,0,$0.00
40,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,1,$4.50,0,$0.00
40,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,4,$18.00,0,$0.00
40,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,0,$0.00
40,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,2,$8.00,1,$14.99
40,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,0,$0.00
40,706264,TR Fireball Heart St,RAC7427,$3.75,$14.99,3,$11.25,0,$0.00
41,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,4,$19.00,0,$0.00
41,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,1,$2.75,1,$9.99
41,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,6,$16.86,0,$0.00
41,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,9,$38.25,0,$0.00
41,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,0,$0.00,1,$6.99
41,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,6,$16.50,0,$0.00
41,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,6,$24.00,0,$0.00
41,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
41,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,1,$4.50,0,$0.00
41,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,0,$0.00,1,$14.99
41,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,5,$22.50,1,$14.99
41,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
41,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
41,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,0,$0.00
42,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,5,$23.75,0,$0.00
42,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,4,$11.00,0,$0.00
42,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,3,$8.43,0,$0.00
42,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,6,$25.50,0,$0.00
42,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,2,$5.84,0,$0.00
42,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
42,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
42,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
42,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,6,$27.00,0,$0.00
42,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,4,$18.00,0,$0.00
42,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
42,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,2,$4.50,0,$0.00
42,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
42,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
42,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,0,$0.00
44,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,1,$5.50,0,$0.00
44,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,1,$2.75,0,$0.00
44,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,2,$9.50,0,$0.00
44,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,1,$2.75,0,$0.00
44,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,3,$8.43,0,$0.00
44,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,1,$4.25,0,$0.00
44,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,0,$0.00,1,$6.99
44,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,2,$9.00,0,$0.00
44,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,1,$4.50,1,$14.99
44,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,3,$13.50,0,$0.00
44,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,1,$2.25,1,$9.99
44,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,2,$8.00,1,$14.99
44,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,2,$7.50,0,$0.00
45,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,5,$23.75,0,$0.00
45,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,3,$8.25,0,$0.00
45,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,3,$8.43,0,$0.00
45,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,6,$25.50,0,$0.00
45,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,1,$2.92,0,$0.00
45,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
45,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,6,$24.00,0,$0.00
45,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
45,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,3,$13.50,1,$14.99
45,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,1,$4.50,0,$0.00
45,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,4,$18.00,0,$0.00
45,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,2,$8.00,0,$0.00
45,706262,07 Blush Pave N&E St,RAC7425,$3.75,$14.99,3,$11.25,0,$0.00
45,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,3,$11.25,2,$25.98
46,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,3,$14.25,0,$0.00
46,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,3,$8.25,1,$9.99
46,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,6,$16.86,0,$0.00
46,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,3,$12.75,0,$0.00
46,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,2,$5.84,1,$6.99
46,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
46,698208,EL 20PC Earring Set,RAC20005,$4.00,$12.99,4,$16.00,0,$0.00
46,698222,EL Glitr Paper Necklace,RAC20003-A,$4.50,$14.99,4,$18.00,0,$0.00
46,699524,Pave Footbll N&E Set,RAC3797,$4.50,$14.99,4,$18.00,0,$0.00
46,699525,Pave Basebll N&E Set,RAC3795,$4.50,$14.99,4,$18.00,0,$0.00
46,699526,Pave Bsktbll N&E Set,RAC3796,$4.50,$14.99,2,$9.00,0,$0.00
46,706260,07 Pave Circle Ncklc,RAC7423,$2.25,$9.99,2,$4.50,0,$0.00
46,706261,07 Pearl Tassel Ncklc,RAC7424,$4.00,$14.99,3,$12.00,0,$0.00
46,706263,HW Pmpkn Pave Set,RAC7426,$3.75,$12.99,0,$0.00,1,$12.99
47,670485,AH Firebll Heart Set,RACX3284,$5.50,$14.99,2,$11.00,0,$0.00
47,670486,AH Flag Stud Earring,RAC3080QD,$2.75,$9.99,1,$2.75,1,$9.99
47,670820,04 Mystic Necklace,RACN3159JD,$4.75,$14.99,6,$28.50,0,$0.00
47,670825,04 Mystic Hoop Earring,RACE3161JD,$2.75,$9.99,4,$11.00,0,$0.00
47,680400,07 Cut Out Earrings,RAC5383,$2.81,$9.99,1,$2.81,0,$0.00
47,680402,07 Cut Out Necklace,RAC5364,$4.25,$14.99,3,$12.75,0,$0.00
47,680405,08FF Owl Mirror Key Chain,RAC5321,$2.92,$6.99,1,$2.92,0,$0.00
47,698204,EL Glitter Paper Earrings,RAC20001,$2.75,$9.99,4,$11.00,0,$0.00
